,child_name,same_num_trials,Trials_onset,Trials_offset,Looks_ordinal,Looks_onset,Looks_offset,Looks_direction,trial_length,lookit_onset,lookit_offset,lookit_trial_length,lookit_trial_length_diff,lookit_onset_diff,lookit_offset_diff,ID.session,Looks.ordinal,Looks.onset,Looks.offset,Looks.direction,Trials.ordinal,Trials.onset,Trials.offset,Trials.x,Unnamed: 16
6,Y34LC3,True,,,,,,,46274.0,242676.00000000003,287758.00000000006,45082.00000000003,-1191.999999999971,120.0000000000291,-1071.9999999999418,,6.0,204408.0,207332.0,off,6.0,242556.0,288830.0,f,
7,Y34LC3,True,,,,,,,38556.0,292440.0,330815.0,38375.0,-181.0,-606.0,-787.0,,7.0,228718.0,231302.0,off,7.0,293046.0,331602.0,f,
8,Y34LC3,True,,,,,,,22712.0,333641.0,355408.0,21767.0,-945.0,475.0,-470.0,,8.0,254218.0,255612.0,off,8.0,333166.0,355878.0,t,
9,Y34LC3,True,,,,,,,7208.0,357672.0,364088.0,6416.0,-792.0,434.0,-358.0,,9.0,265560.0,267000.0,off,9.0,357238.0,364446.0,t,
10,Y34LC3,True,,,,,,,11152.0,366018.0,377155.00000000006,11137.000000000058,-14.999999999941792,-162.0,-176.9999999999418,,10.0,279208.0,281010.0,off,10.0,366180.0,377332.0,t,
11,Y34LC3,True,,,,,,,9690.0,379103.0,388224.00000000006,9121.000000000058,-568.9999999999418,-167.0,-735.9999999999418,,11.0,303484.0,305320.0,off,11.0,379270.0,388960.0,t,
12,Y34LC3,True,,,,,,,13196.0,403301.00000000006,417352.00000000006,14051.0,855.0,-1502.9999999999418,-647.9999999999418,,12.0,328508.0,331602.0,off,12.0,404804.0,418000.0,t,
13,Y34LC3,True,,,,,,,21727.0,419648.0,441236.00000000006,21588.00000000006,-138.9999999999418,54.0,-84.99999999994179,,13.0,343386.0,345678.0,off,13.0,419594.0,441321.0,t,
1,5R7JdZ,False,5609.0,38907.0,2.0,5609.0,15548.0,y,33298.0,40145.0,85235.0,45090.0,11792.0,34536.0,46328.0,,,,,,,,,,
2,5R7JdZ,False,5609.0,38907.0,3.0,15549.0,17749.0,n,33298.0,94259.0,124074.00000000001,29815.000000000015,-3482.9999999999854,88650.0,85167.00000000001,,,,,,,,,,
3,5R7JdZ,False,5609.0,38907.0,4.0,17750.0,33653.0,y,33298.0,126839.00000000001,171929.0,45089.999999999985,11791.999999999985,121230.00000000001,133022.0,,,,,,,,,,
4,5R7JdZ,False,5609.0,38907.0,5.0,33654.0,35996.0,n,33298.0,183146.00000000003,215650.0,32503.99999999997,-794.0000000000291,177537.00000000003,176743.0,,,,,,,,,,
5,5R7JdZ,False,5609.0,38907.0,6.0,35997.0,38907.0,y,33298.0,218497.0,263691.00000000006,45194.00000000006,11896.000000000058,212888.0,224784.00000000006,,,,,,,,,,
6,5R7JdZ,False,38908.0,86974.0,7.0,38908.0,47711.0,y,48066.0,269816.00000000006,307810.0,37993.99999999994,-10072.000000000058,230908.00000000006,220836.0,,,,,,,,,,
7,5R7JdZ,False,38908.0,86974.0,8.0,47712.0,52397.0,n,48066.0,310664.00000000006,355806.00000000006,45142.0,-2924.0,271756.00000000006,268832.00000000006,,,,,,,,,,
8,5R7JdZ,False,38908.0,86974.0,9.0,52398.0,54030.0,y,48066.0,377456.0,408478.0,31022.0,-17044.0,338548.0,321504.0,,,,,,,,,,
9,5R7JdZ,False,38908.0,86974.0,10.0,54031.0,57651.0,n,48066.0,411346.0,456463.0,45117.0,-2949.0,372438.0,369489.0,,,,,,,,,,
10,5R7JdZ,False,38908.0,86974.0,11.0,57652.0,59710.0,y,48066.0,461946.0,491802.0,29856.0,-18210.0,423038.0,404828.0,,,,,,,,,,
11,5R7JdZ,False,38908.0,86974.0,12.0,59711.0,61627.0,n,48066.0,494467.00000000006,539559.0000000001,45092.00000000006,-2973.999999999942,455559.00000000006,452585.0000000001,,,,,,,,,,
12,5R7JdZ,False,38908.0,86974.0,13.0,61628.0,65461.0,y,48066.0,,,,,,,,,,,,,,,,
13,5R7JdZ,False,38908.0,86974.0,14.0,65462.0,67236.0,n,48066.0,,,,,,,,,,,,,,,,
14,5R7JdZ,False,38908.0,86974.0,15.0,67237.0,69011.0,y,48066.0,,,,,,,,,,,,,,,,
15,5R7JdZ,False,38908.0,86974.0,16.0,69012.0,71212.0,n,48066.0,,,,,,,,,,,,,,,,
16,5R7JdZ,False,38908.0,86974.0,17.0,71213.0,79306.0,y,48066.0,,,,,,,,,,,,,,,,
17,5R7JdZ,False,38908.0,86974.0,18.0,79307.0,80939.0,n,48066.0,,,,,,,,,,,,,,,,
18,5R7JdZ,False,38908.0,86974.0,19.0,80940.0,86974.0,y,48066.0,,,,,,,,,,,,,,,,
20,5R7JdZ,False,90596.0,125669.0,21.0,90596.0,99186.0,y,35073.0,,,,,,,,,,,,,,,,
21,5R7JdZ,False,90596.0,125669.0,22.0,99187.0,101245.0,n,35073.0,,,,,,,,,,,,,,,,
22,5R7JdZ,False,90596.0,125669.0,23.0,101246.0,108700.0,y,35073.0,,,,,,,,,,,,,,,,
23,5R7JdZ,False,90596.0,125669.0,24.0,108701.0,110404.0,n,35073.0,,,,,,,,,,,,,,,,
24,5R7JdZ,False,90596.0,125669.0,25.0,110405.0,112818.0,y,35073.0,,,,,,,,,,,,,,,,
25,5R7JdZ,False,90596.0,125669.0,26.0,112819.0,114806.0,n,35073.0,,,,,,,,,,,,,,,,
26,5R7JdZ,False,90596.0,125669.0,27.0,114807.0,120912.0,y,35073.0,,,,,,,,,,,,,,,,
27,5R7JdZ,False,90596.0,125669.0,28.0,120913.0,123539.0,n,35073.0,,,,,,,,,,,,,,,,
28,5R7JdZ,False,90596.0,125669.0,29.0,123540.0,125669.0,y,35073.0,,,,,,,,,,,,,,,,
29,5R7JdZ,False,125670.0,175724.0,30.0,125670.0,130923.0,y,50054.0,,,,,,,,,,,,,,,,
30,5R7JdZ,False,125670.0,175724.0,31.0,130924.0,132485.0,n,50054.0,,,,,,,,,,,,,,,,
31,5R7JdZ,False,125670.0,175724.0,32.0,132486.0,142212.0,y,50054.0,,,,,,,,,,,,,,,,
32,5R7JdZ,False,125670.0,175724.0,33.0,142213.0,143348.0,n,50054.0,,,,,,,,,,,,,,,,
33,5R7JdZ,False,125670.0,175724.0,34.0,143349.0,145123.0,y,50054.0,,,,,,,,,,,,,,,,
34,5R7JdZ,False,125670.0,175724.0,35.0,145124.0,148815.0,n,50054.0,,,,,,,,,,,,,,,,
35,5R7JdZ,False,125670.0,175724.0,36.0,148816.0,154637.0,y,50054.0,,,,,,,,,,,,,,,,
36,5R7JdZ,False,125670.0,175724.0,37.0,154638.0,160885.0,n,50054.0,,,,,,,,,,,,,,,,
37,5R7JdZ,False,125670.0,175724.0,38.0,160886.0,175724.0,y,50054.0,,,,,,,,,,,,,,,,
39,5R7JdZ,False,183038.0,217401.0,40.0,183038.0,203840.0,y,34363.0,,,,,,,,,,,,,,,,
40,5R7JdZ,False,183038.0,217401.0,41.0,203841.0,205473.0,n,34363.0,,,,,,,,,,,,,,,,
41,5R7JdZ,False,183038.0,217401.0,42.0,205474.0,217401.0,y,34363.0,,,,,,,,,,,,,,,,
42,5R7JdZ,False,217402.0,265468.0,43.0,217402.0,226205.0,y,48066.0,,,,,,,,,,,,,,,,
43,5R7JdZ,False,217402.0,265468.0,44.0,226206.0,227483.0,n,48066.0,,,,,,,,,,,,,,,,
44,5R7JdZ,False,217402.0,265468.0,45.0,227484.0,244097.0,y,48066.0,,,,,,,,,,,,,,,,
45,5R7JdZ,False,217402.0,265468.0,46.0,244098.0,245730.0,n,48066.0,,,,,,,,,,,,,,,,
46,5R7JdZ,False,217402.0,265468.0,47.0,245731.0,247150.0,y,48066.0,,,,,,,,,,,,,,,,
47,5R7JdZ,False,217402.0,265468.0,48.0,247151.0,248144.0,n,48066.0,,,,,,,,,,,,,,,,
48,5R7JdZ,False,217402.0,265468.0,49.0,248145.0,254534.0,y,48066.0,,,,,,,,,,,,,,,,
49,5R7JdZ,False,217402.0,265468.0,50.0,254535.0,256806.0,n,48066.0,,,,,,,,,,,,,,,,
50,5R7JdZ,False,217402.0,265468.0,51.0,256807.0,265468.0,y,48066.0,,,,,,,,,,,,,,,,
52,5R7JdZ,False,269690.0,309665.0,53.0,269690.0,309665.0,y,39975.0,,,,,,,,,,,,,,,,
53,5R7JdZ,False,309666.0,363519.0,54.0,309666.0,324966.0,y,53853.0,,,,,,,,,,,,,,,,
54,5R7JdZ,False,309666.0,363519.0,55.0,324967.0,327735.0,n,53853.0,,,,,,,,,,,,,,,,
55,5R7JdZ,False,309666.0,363519.0,56.0,327736.0,329226.0,y,53853.0,,,,,,,,,,,,,,,,
56,5R7JdZ,False,309666.0,363519.0,57.0,329227.0,330220.0,n,53853.0,,,,,,,,,,,,,,,,
57,5R7JdZ,False,309666.0,363519.0,58.0,330221.0,334906.0,y,53853.0,,,,,,,,,,,,,,,,
58,5R7JdZ,False,309666.0,363519.0,59.0,334907.0,336823.0,n,53853.0,,,,,,,,,,,,,,,,
59,5R7JdZ,False,309666.0,363519.0,60.0,336824.0,355070.0,y,53853.0,,,,,,,,,,,,,,,,
60,5R7JdZ,False,309666.0,363519.0,61.0,355071.0,356135.0,n,53853.0,,,,,,,,,,,,,,,,
61,5R7JdZ,False,309666.0,363519.0,62.0,356136.0,359685.0,y,53853.0,,,,,,,,,,,,,,,,
62,5R7JdZ,False,309666.0,363519.0,63.0,359686.0,363519.0,n,53853.0,,,,,,,,,,,,,,,,
67,5R7JdZ,False,377720.0,410095.0,68.0,377720.0,398025.0,y,32375.0,,,,,,,,,,,,,,,,
68,5R7JdZ,False,377720.0,410095.0,69.0,398026.0,399729.0,n,32375.0,,,,,,,,,,,,,,,,
69,5R7JdZ,False,377720.0,410095.0,70.0,399730.0,408604.0,y,32375.0,,,,,,,,,,,,,,,,
70,5R7JdZ,False,377720.0,410095.0,71.0,408605.0,409598.0,n,32375.0,,,,,,,,,,,,,,,,
71,5R7JdZ,False,377720.0,410095.0,72.0,409599.0,410095.0,y,32375.0,,,,,,,,,,,,,,,,
72,5R7JdZ,False,410096.0,458233.0,73.0,410096.0,420674.0,y,48137.0,,,,,,,,,,,,,,,,
73,5R7JdZ,False,410096.0,458233.0,74.0,420675.0,421597.0,n,48137.0,,,,,,,,,,,,,,,,
74,5R7JdZ,False,410096.0,458233.0,75.0,421598.0,428200.0,y,48137.0,,,,,,,,,,,,,,,,
75,5R7JdZ,False,410096.0,458233.0,76.0,428201.0,429336.0,n,48137.0,,,,,,,,,,,,,,,,
76,5R7JdZ,False,410096.0,458233.0,77.0,429337.0,440199.0,y,48137.0,,,,,,,,,,,,,,,,
77,5R7JdZ,False,410096.0,458233.0,78.0,440200.0,444033.0,n,48137.0,,,,,,,,,,,,,,,,
78,5R7JdZ,False,410096.0,458233.0,79.0,444034.0,458233.0,y,48137.0,,,,,,,,,,,,,,,,
80,5R7JdZ,False,462240.0,493307.0,81.0,462240.0,471723.0,y,31067.0,,,,,,,,,,,,,,,,
81,5R7JdZ,False,462240.0,493307.0,82.0,471724.0,477474.0,n,31067.0,,,,,,,,,,,,,,,,
82,5R7JdZ,False,462240.0,493307.0,83.0,477475.0,490680.0,y,31067.0,,,,,,,,,,,,,,,,
83,5R7JdZ,False,462240.0,493307.0,84.0,490681.0,493094.0,n,31067.0,,,,,,,,,,,,,,,,
84,5R7JdZ,False,462240.0,493307.0,85.0,493095.0,493307.0,y,31067.0,,,,,,,,,,,,,,,,
85,5R7JdZ,False,493308.0,539541.0,86.0,493308.0,516879.0,y,46233.0,,,,,,,,,,,,,,,,
86,5R7JdZ,False,493308.0,539541.0,87.0,516880.0,519222.0,n,46233.0,,,,,,,,,,,,,,,,
87,5R7JdZ,False,493308.0,539541.0,88.0,519223.0,522630.0,y,46233.0,,,,,,,,,,,,,,,,
88,5R7JdZ,False,493308.0,539541.0,89.0,522631.0,524192.0,n,46233.0,,,,,,,,,,,,,,,,
89,5R7JdZ,False,493308.0,539541.0,90.0,524193.0,539541.0,y,46233.0,,,,,,,,,,,,,,,,
1,SYXKGT,False,4862.0,37399.0,2.0,4862.0,37399.0,y,32537.0,39139.0,84177.0,45038.0,12501.0,34277.0,46778.0,,,,,,,,,,
2,SYXKGT,False,37400.0,85883.0,3.0,37400.0,85883.0,y,48483.0,89367.0,119153.0,29786.0,-18697.0,51967.0,33270.0,,,,,,,,,,
4,SYXKGT,False,89488.0,120427.0,5.0,89488.0,102577.0,y,30939.0,176330.0,208768.0,32438.0,1499.0,86842.0,88341.0,,,,,,,,,,
5,SYXKGT,False,89488.0,120427.0,6.0,102578.0,106963.0,n,30939.0,211397.00000000003,256441.00000000003,45044.0,14105.0,121909.00000000003,136014.00000000003,,,,,,,,,,
6,SYXKGT,False,89488.0,120427.0,7.0,106964.0,109887.0,y,30939.0,261645.00000000003,299583.0,37937.99999999997,6998.999999999971,172157.00000000003,179156.0,,,,,,,,,,
7,SYXKGT,False,89488.0,120427.0,8.0,109888.0,110805.0,n,30939.0,302169.00000000006,347236.00000000006,45067.0,14128.0,212681.00000000006,226809.00000000006,,,,,,,,,,
8,SYXKGT,False,89488.0,120427.0,9.0,110806.0,119339.0,y,30939.0,367849.00000000006,398832.00000000006,30983.0,44.0,278361.00000000006,278405.00000000006,,,,,,,,,,
9,SYXKGT,False,89488.0,120427.0,10.0,119340.0,120427.0,n,30939.0,401442.0,446516.0,45074.0,14135.0,311954.0,326089.0,,,,,,,,,,
10,SYXKGT,False,120428.0,169863.0,11.0,120428.0,128655.0,y,49435.0,451549.00000000006,481345.0,29795.99999999994,-19639.00000000006,331121.00000000006,311482.0,,,,,,,,,,
11,SYXKGT,False,120428.0,169863.0,12.0,128656.0,132157.0,n,49435.0,483715.00000000006,528764.0,45048.99999999994,-4386.000000000058,363287.00000000006,358901.0,,,,,,,,,,
12,SYXKGT,False,120428.0,169863.0,13.0,132158.0,134775.0,y,49435.0,,,,,,,,,,,,,,,,
13,SYXKGT,False,120428.0,169863.0,14.0,134776.0,137495.0,n,49435.0,,,,,,,,,,,,,,,,
14,SYXKGT,False,120428.0,169863.0,15.0,137496.0,138617.0,y,49435.0,,,,,,,,,,,,,,,,
15,SYXKGT,False,120428.0,169863.0,16.0,138618.0,152625.0,n,49435.0,,,,,,,,,,,,,,,,
16,SYXKGT,False,120428.0,169863.0,17.0,152626.0,155889.0,y,49435.0,,,,,,,,,,,,,,,,
17,SYXKGT,False,120428.0,169863.0,18.0,155890.0,159663.0,n,49435.0,,,,,,,,,,,,,,,,
18,SYXKGT,False,120428.0,169863.0,19.0,159664.0,163709.0,y,49435.0,,,,,,,,,,,,,,,,
19,SYXKGT,False,120428.0,169863.0,20.0,163710.0,164763.0,n,49435.0,,,,,,,,,,,,,,,,
20,SYXKGT,False,120428.0,169863.0,21.0,164764.0,165715.0,y,49435.0,,,,,,,,,,,,,,,,
21,SYXKGT,False,120428.0,169863.0,22.0,165716.0,168877.0,n,49435.0,,,,,,,,,,,,,,,,
22,SYXKGT,False,120428.0,169863.0,23.0,168878.0,169863.0,y,49435.0,,,,,,,,,,,,,,,,
24,SYXKGT,False,175882.0,209915.0,25.0,175882.0,188155.0,y,34033.0,,,,,,,,,,,,,,,,
25,SYXKGT,False,175882.0,209915.0,26.0,188156.0,191589.0,n,34033.0,,,,,,,,,,,,,,,,
26,SYXKGT,False,175882.0,209915.0,27.0,191590.0,193731.0,y,34033.0,,,,,,,,,,,,,,,,
27,SYXKGT,False,175882.0,209915.0,28.0,193732.0,195771.0,n,34033.0,,,,,,,,,,,,,,,,
28,SYXKGT,False,175882.0,209915.0,29.0,195772.0,201517.0,y,34033.0,,,,,,,,,,,,,,,,
29,SYXKGT,False,175882.0,209915.0,30.0,201518.0,204509.0,n,34033.0,,,,,,,,,,,,,,,,
30,SYXKGT,False,175882.0,209915.0,31.0,204510.0,206719.0,y,34033.0,,,,,,,,,,,,,,,,
31,SYXKGT,False,175882.0,209915.0,32.0,206720.0,209915.0,n,34033.0,,,,,,,,,,,,,,,,
32,SYXKGT,False,209916.0,257617.0,33.0,209916.0,210833.0,n,47701.0,,,,,,,,,,,,,,,,
33,SYXKGT,False,209916.0,257617.0,34.0,210834.0,219945.0,y,47701.0,,,,,,,,,,,,,,,,
34,SYXKGT,False,209916.0,257617.0,35.0,219946.0,222733.0,n,47701.0,,,,,,,,,,,,,,,,
35,SYXKGT,False,209916.0,257617.0,36.0,222734.0,227289.0,y,47701.0,,,,,,,,,,,,,,,,
36,SYXKGT,False,209916.0,257617.0,37.0,227290.0,233307.0,n,47701.0,,,,,,,,,,,,,,,,
37,SYXKGT,False,209916.0,257617.0,38.0,233308.0,239257.0,y,47701.0,,,,,,,,,,,,,,,,
38,SYXKGT,False,209916.0,257617.0,39.0,239258.0,242691.0,n,47701.0,,,,,,,,,,,,,,,,
39,SYXKGT,False,209916.0,257617.0,40.0,242692.0,245343.0,y,47701.0,,,,,,,,,,,,,,,,
40,SYXKGT,False,209916.0,257617.0,41.0,245344.0,251089.0,n,47701.0,,,,,,,,,,,,,,,,
41,SYXKGT,False,209916.0,257617.0,42.0,251090.0,252959.0,y,47701.0,,,,,,,,,,,,,,,,
42,SYXKGT,False,209916.0,257617.0,43.0,252960.0,257617.0,n,47701.0,,,,,,,,,,,,,,,,
45,SYXKGT,False,261320.0,301035.0,46.0,261320.0,272169.0,y,39715.0,,,,,,,,,,,,,,,,
46,SYXKGT,False,261320.0,301035.0,47.0,272170.0,284171.0,n,39715.0,,,,,,,,,,,,,,,,
47,SYXKGT,False,261320.0,301035.0,48.0,284172.0,292671.0,y,39715.0,,,,,,,,,,,,,,,,
48,SYXKGT,False,261320.0,301035.0,49.0,292672.0,298349.0,n,39715.0,,,,,,,,,,,,,,,,
49,SYXKGT,False,261320.0,301035.0,50.0,298350.0,301035.0,y,39715.0,,,,,,,,,,,,,,,,
50,SYXKGT,False,301036.0,351049.0,51.0,301036.0,310793.0,y,50013.0,,,,,,,,,,,,,,,,
51,SYXKGT,False,301036.0,351049.0,52.0,310794.0,312459.0,n,50013.0,,,,,,,,,,,,,,,,
52,SYXKGT,False,301036.0,351049.0,53.0,312460.0,313785.0,y,50013.0,,,,,,,,,,,,,,,,
53,SYXKGT,False,301036.0,351049.0,54.0,313786.0,316369.0,n,50013.0,,,,,,,,,,,,,,,,
54,SYXKGT,False,301036.0,351049.0,55.0,316370.0,320143.0,y,50013.0,,,,,,,,,,,,,,,,
55,SYXKGT,False,301036.0,351049.0,56.0,320144.0,335749.0,n,50013.0,,,,,,,,,,,,,,,,
56,SYXKGT,False,301036.0,351049.0,57.0,335750.0,339217.0,y,50013.0,,,,,,,,,,,,,,,,
57,SYXKGT,False,301036.0,351049.0,58.0,339218.0,341801.0,n,50013.0,,,,,,,,,,,,,,,,
58,SYXKGT,False,301036.0,351049.0,59.0,341802.0,351049.0,y,50013.0,,,,,,,,,,,,,,,,
63,SYXKGT,False,367982.0,400349.0,64.0,367982.0,374441.0,y,32367.0,,,,,,,,,,,,,,,,
64,SYXKGT,False,367982.0,400349.0,65.0,374442.0,385355.0,n,32367.0,,,,,,,,,,,,,,,,
65,SYXKGT,False,367982.0,400349.0,66.0,385356.0,394841.0,y,32367.0,,,,,,,,,,,,,,,,
66,SYXKGT,False,367982.0,400349.0,67.0,394842.0,400349.0,n,32367.0,,,,,,,,,,,,,,,,
67,SYXKGT,False,400350.0,447575.0,68.0,400350.0,401981.0,n,47225.0,,,,,,,,,,,,,,,,
68,SYXKGT,False,400350.0,447575.0,69.0,401982.0,405993.0,y,47225.0,,,,,,,,,,,,,,,,
69,SYXKGT,False,400350.0,447575.0,70.0,405994.0,408815.0,n,47225.0,,,,,,,,,,,,,,,,
70,SYXKGT,False,400350.0,447575.0,71.0,408816.0,415105.0,y,47225.0,,,,,,,,,,,,,,,,
71,SYXKGT,False,400350.0,447575.0,72.0,415106.0,423129.0,n,47225.0,,,,,,,,,,,,,,,,
72,SYXKGT,False,400350.0,447575.0,73.0,423130.0,426087.0,y,47225.0,,,,,,,,,,,,,,,,
73,SYXKGT,False,400350.0,447575.0,74.0,426088.0,429487.0,n,47225.0,,,,,,,,,,,,,,,,
74,SYXKGT,False,400350.0,447575.0,75.0,429488.0,435131.0,y,47225.0,,,,,,,,,,,,,,,,
75,SYXKGT,False,400350.0,447575.0,76.0,435132.0,438361.0,n,47225.0,,,,,,,,,,,,,,,,
76,SYXKGT,False,400350.0,447575.0,77.0,438362.0,441625.0,y,47225.0,,,,,,,,,,,,,,,,
77,SYXKGT,False,400350.0,447575.0,78.0,441626.0,447575.0,n,47225.0,,,,,,,,,,,,,,,,
80,SYXKGT,False,451554.0,482731.0,81.0,451554.0,455089.0,y,31177.0,,,,,,,,,,,,,,,,
81,SYXKGT,False,451554.0,482731.0,82.0,455090.0,464711.0,n,31177.0,,,,,,,,,,,,,,,,
82,SYXKGT,False,451554.0,482731.0,83.0,464712.0,475557.0,n,31177.0,,,,,,,,,,,,,,,,
83,SYXKGT,False,451554.0,482731.0,84.0,475558.0,478685.0,y,31177.0,,,,,,,,,,,,,,,,
84,SYXKGT,False,451554.0,482731.0,85.0,478686.0,482731.0,n,31177.0,,,,,,,,,,,,,,,,
85,SYXKGT,False,482732.0,528860.0,86.0,482732.0,487797.0,y,46128.0,,,,,,,,,,,,,,,,
86,SYXKGT,False,482732.0,528860.0,87.0,487798.0,496433.0,n,46128.0,,,,,,,,,,,,,,,,
87,SYXKGT,False,482732.0,528860.0,88.0,496434.0,498541.0,y,46128.0,,,,,,,,,,,,,,,,
88,SYXKGT,False,482732.0,528860.0,89.0,498542.0,504151.0,n,46128.0,,,,,,,,,,,,,,,,
89,SYXKGT,False,482732.0,528860.0,90.0,504152.0,506633.0,y,46128.0,,,,,,,,,,,,,,,,
90,SYXKGT,False,482732.0,528860.0,91.0,506634.0,528860.0,n,46128.0,,,,,,,,,,,,,,,,
0,SdF62S,False,,,,,,,46002.0,5025.0,50069.0,45044.0,-958.0,95.0,-863.0,1.0,0.0,12158.0,13702.0,off,0.0,4930.0,50932.0,f,
1,SdF62S,False,,,,,,,45288.0,54722.0,99770.00000000001,45048.000000000015,-239.99999999998545,-358.0,-597.9999999999854,,1.0,15592.0,18598.0,off,1.0,55080.0,100368.0,f,
2,SdF62S,False,,,,,,,46036.0,104471.0,149516.00000000003,45045.00000000003,-990.9999999999709,-113.0,-1103.999999999971,,2.0,20944.0,24990.0,off,2.0,104584.0,150620.0,f,
3,SdF62S,False,,,,,,,45254.0,154196.0,199242.00000000003,45046.00000000003,-207.9999999999709,-572.0,-779.9999999999709,,3.0,31688.0,34068.0,off,3.0,154768.0,200022.0,f,
4,SdF62S,False,,,,,,,45764.0,203918.0,248962.00000000003,45044.00000000003,-719.9999999999709,-150.0,-869.9999999999709,,4.0,35258.0,38012.0,off,4.0,204068.0,249832.0,f,
5,SdF62S,False,,,,,,,35598.0,253559.00000000003,288292.00000000006,34733.00000000003,-864.9999999999709,-250.9999999999709,-1115.9999999999418,,5.0,39202.0,41480.0,off,5.0,253810.0,289408.0,f,
6,SdF62S,False,,,,,,,18870.0,293001.00000000006,310781.0,17779.99999999994,-1090.0000000000582,-78.99999999994179,-1169.0,,6.0,42874.0,47124.0,off,6.0,293080.0,311950.0,f,
7,SdF62S,False,,,,,,,41310.0,315405.00000000006,356084.0,40678.99999999994,-631.0000000000582,-386.9999999999418,-1018.0,,7.0,64464.0,67150.0,off,7.0,315792.0,357102.0,f,
8,SdF62S,False,,,,,,,9064.0,358487.0,367129.0,8642.0,-422.0,-111.0,-533.0,,8.0,70482.0,74460.0,off,8.0,358598.0,367662.0,t,
9,SdF62S,False,,,,,,,9234.0,369262.0,378327.0,9065.0,-169.0,22.0,-147.0,,9.0,90950.0,94962.0,off,9.0,369240.0,378474.0,t,
10,SdF62S,False,,,,,,,9744.0,380317.0,389520.00000000006,9203.000000000058,-540.9999999999418,367.0,-173.9999999999418,,10.0,111418.0,116042.0,off,10.0,379950.0,389694.0,t,
11,SdF62S,False,,,,,,,22712.0,391515.00000000006,412385.00000000006,20870.0,-1842.0,379.0000000000582,-1462.9999999999418,,11.0,124406.0,127330.0,off,11.0,391136.0,413848.0,t,
12,SdF62S,False,,,,,,,35262.0,433745.0,438626.00000000006,4881.000000000058,-30380.99999999994,7.0,-30373.99999999994,,12.0,129642.0,133042.0,off,12.0,433738.0,469000.0,t,
13,SdF62S,False,,,,,,,8677.0,456511.0,468542.00000000006,12031.000000000058,3354.000000000058,-14593.0,-11238.999999999942,,13.0,134912.0,137326.0,off,13.0,471104.0,479781.0,t,
0,3GSKJ5,False,,,,,,,46648.0,5697.0,50751.00000000001,45054.00000000001,-1593.9999999999927,-15.0,-1608.9999999999927,1.0,0.0,36584.0,37264.0,off,0.0,5712.0,52360.0,f,
1,3GSKJ5,False,,,,,,,44206.0,55370.00000000001,98815.00000000001,43445.00000000001,-760.9999999999927,-423.9999999999927,-1184.9999999999854,,1.0,47328.0,49300.0,off,1.0,55794.0,100000.0,f,
2,3GSKJ5,False,,,,,,,25262.0,103523.00000000001,127507.0,23983.999999999985,-1278.0000000000146,-448.99999999998545,-1727.0,,2.0,76976.0,80172.0,off,2.0,103972.0,129234.0,f,
3,3GSKJ5,False,,,,,,,22066.0,132126.0,153574.0,21448.0,-618.0,-202.0,-820.0,,3.0,96084.0,100000.0,off,3.0,132328.0,154394.0,f,
4,3GSKJ5,False,,,,,,,38012.0,158166.0,180154.00000000003,21988.00000000003,-16023.99999999997,-478.0,-16501.99999999997,,4.0,113750.0,116960.0,off,4.0,158644.0,196656.0,f,
5,3GSKJ5,False,,,,,,,21216.0,184725.00000000003,195135.00000000003,10410.0,-10806.0,-15194.99999999997,-26000.99999999997,,5.0,125256.0,129234.0,off,5.0,199920.0,221136.0,f,
6,3GSKJ5,False,,,,,,,15912.0,199853.0,219502.0,19649.0,3737.0,-22133.0,-18396.0,,6.0,149600.0,154394.0,off,6.0,221986.0,237898.0,t,
7,3GSKJ5,False,,,,,,,13804.0,222185.0,237067.0,14882.0,1078.0,-17141.0,-16063.0,,7.0,178738.0,181628.0,off,7.0,239326.0,253130.0,t,
8,3GSKJ5,False,,,,,,,11492.0,239171.00000000003,251707.00000000003,12536.0,1044.0,-23410.99999999997,-22366.99999999997,,8.0,207910.0,212534.0,off,8.0,262582.0,274074.0,t,
9,3GSKJ5,False,,,,,,,9300.0,262637.0,272582.0,9945.0,645.0,-12083.0,-11438.0,,9.0,218000.0,221136.0,off,9.0,274720.0,284020.0,t,
0,W6NCHB,True,,,,,,,34326.0,5791.0,38237.0,32446.0,-1880.0,79.0,-1801.0,1.0,0.0,39236.0,40038.0,off,0.0,5712.0,40038.0,f,
1,W6NCHB,True,,,,,,,46308.0,41285.00000000001,86338.00000000001,45053.00000000001,-1254.9999999999927,247.00000000000728,-1007.9999999999854,,1.0,52088.0,54706.0,off,1.0,41038.0,87346.0,t,
2,W6NCHB,True,,,,,,,31640.0,91832.00000000001,122797.00000000001,30965.0,-675.0,712.0000000000146,37.00000000001455,,2.0,57528.0,67694.0,off,2.0,91120.0,122760.0,f,
3,W6NCHB,True,,,,,,,46784.0,125268.00000000001,170312.0,45043.999999999985,-1740.0000000000146,794.0000000000146,-946.0,,3.0,69768.0,70822.0,off,3.0,124474.0,171258.0,t,
4,W6NCHB,True,,,,,,,39304.0,184489.0,222415.00000000003,37926.00000000003,-1377.999999999971,413.0,-964.9999999999709,,4.0,76908.0,87346.0,off,4.0,184076.0,223380.0,f,
5,W6NCHB,True,,,,,,,46920.0,225207.00000000003,270264.0,45056.99999999997,-1863.000000000029,977.0000000000291,-886.0,,5.0,110602.0,117912.0,off,5.0,224230.0,271150.0,t,
