,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,3GSKJ5,2021-09-27 16:15:09.469,fam-pit,2021-09-27 16:16:52.992,2021-09-27 16:17:16.976,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:43.523000,0 days 00:02:07.507000,fam,pit,3
0,3GSKJ5,2021-09-27 16:15:09.469,fam-pit,2021-09-27 16:17:21.595,2021-09-27 16:17:43.043,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:12.126000,0 days 00:02:33.574000,fam,pit,4
0,3GSKJ5,2021-09-27 16:15:09.469,fam-pit,2021-09-27 16:17:47.635,2021-09-27 16:18:09.623,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:38.166000,0 days 00:03:00.154000,fam,pit,5
0,3GSKJ5,2021-09-27 16:15:09.469,fam-pit,2021-09-27 16:18:14.194,2021-09-27 16:18:24.604,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:04.725000,0 days 00:03:15.135000,fam,pit,6
0,3GSKJ5,2021-09-27 16:15:09.469,fam-pit,2021-09-27 16:18:29.322,2021-09-27 16:18:48.971,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:19.853000,0 days 00:03:39.502000,fam,pit,7
0,3GSKJ5,2021-09-27 16:15:09.469,testB-pit,2021-09-27 16:18:51.654,2021-09-27 16:19:06.536,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:42.185000,0 days 00:03:57.067000,testB,pit,8
0,3GSKJ5,2021-09-27 16:15:09.469,testA-pit,2021-09-27 16:19:08.640,2021-09-27 16:19:21.176,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:59.171000,0 days 00:04:11.707000,testA,pit,9
0,3GSKJ5,2021-09-27 16:15:09.469,testA-pit,2021-09-27 16:19:32.106,2021-09-27 16:19:42.051,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:22.637000,0 days 00:04:32.582000,testA,pit,10
0,3GSKJ5,2021-09-27 16:15:09.469,testB-pit,2021-09-27 16:19:43.949,2021-09-27 16:19:52.963,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:34.480000,0 days 00:04:43.494000,testB,pit,11
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:14:29.426,2021-09-27 23:15:14.535,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:08.457000,0 days 00:00:53.566000,fam,pit,1
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:15:19.488,2021-09-27 23:16:04.545,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:58.519000,0 days 00:01:43.576000,fam,pit,2
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:16:09.635,2021-09-27 23:16:40.602,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:48.666000,0 days 00:02:19.633000,fam,pit,3
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:16:45.473,2021-09-27 23:17:04.893,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:24.504000,0 days 00:02:43.924000,fam,pit,4
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:17:10.097,2021-09-27 23:17:26.445,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:49.128000,0 days 00:03:05.476000,fam,pit,5
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:17:31.391,2021-09-27 23:18:08.949,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:10.422000,0 days 00:03:47.980000,fam,pit,6
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:18:13.894,2021-09-27 23:18:24.050,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:52.925000,0 days 00:04:03.081000,fam,pit,7
0,d5C2YU,2021-09-27 23:14:20.969,fam-pit,2021-09-27 23:18:29.293,2021-09-27 23:18:35.198,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:08.324000,0 days 00:04:14.229000,fam,pit,8
0,d5C2YU,2021-09-27 23:14:20.969,testB-pit,2021-09-27 23:18:39.798,2021-09-27 23:18:51.789,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:18.829000,0 days 00:04:30.820000,testB,pit,9
0,d5C2YU,2021-09-27 23:14:20.969,testA-pit,2021-09-27 23:18:55.299,2021-09-27 23:19:28.944,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:34.330000,0 days 00:05:07.975000,testA,pit,10
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:02:28.283,2021-09-28 15:03:13.364,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.288000,0 days 00:00:50.369000,fam,pit,1
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:03:18.183,2021-09-28 15:04:03.280,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:55.188000,0 days 00:01:40.285000,fam,pit,2
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:04:08.359,2021-09-28 15:04:53.442,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:45.364000,0 days 00:02:30.447000,fam,pit,3
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:04:58.328,2021-09-28 15:05:30.117,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:35.333000,0 days 00:03:07.122000,fam,pit,4
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:05:35.143,2021-09-28 15:05:47.794,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:12.148000,0 days 00:03:24.799000,fam,pit,5
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:05:52.634,2021-09-28 15:06:02.280,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:29.639000,0 days 00:03:39.285000,fam,pit,6
0,PQ3UB2,2021-09-28 15:02:22.995,fam-pit,2021-09-28 15:06:07.151,2021-09-28 15:06:20.057,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:44.156000,0 days 00:03:57.062000,fam,pit,7
0,PQ3UB2,2021-09-28 15:02:22.995,testB-pit,2021-09-28 15:06:22.771,2021-09-28 15:07:07.861,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:59.776000,0 days 00:04:44.866000,testB,pit,8
0,PQ3UB2,2021-09-28 15:02:22.995,testA-pit,2021-09-28 15:07:10.452,2021-09-28 15:07:29.975,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:47.457000,0 days 00:05:06.980000,testA,pit,9
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 01:57:50.917,2021-10-05 01:58:36.019,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:07.289000,0 days 00:00:52.391000,fam,pit,1
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 01:58:40.908,2021-10-05 01:59:26.013,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:57.280000,0 days 00:01:42.385000,fam,pit,2
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 01:59:31.173,2021-10-05 01:59:51.242,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:47.545000,0 days 00:02:07.614000,fam,pit,3
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 01:59:56.052,2021-10-05 02:00:41.170,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:12.424000,0 days 00:02:57.542000,fam,pit,4
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 02:00:46.027,2021-10-05 02:01:31.143,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:02.399000,0 days 00:03:47.515000,fam,pit,5
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 02:01:35.888,2021-10-05 02:01:45.961,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:52.260000,0 days 00:04:02.333000,fam,pit,6
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 02:01:50.774,2021-10-05 02:02:35.898,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:07.146000,0 days 00:04:52.270000,fam,pit,7
0,PN3WdR,2021-10-05 01:57:43.628,fam-pit,2021-10-05 02:02:40.817,2021-10-05 02:03:22.009,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:57.189000,0 days 00:05:38.381000,fam,pit,8
0,PN3WdR,2021-10-05 01:57:43.628,testB-pit,2021-10-05 02:03:25.325,2021-10-05 02:04:10.435,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:41.697000,0 days 00:06:26.807000,testB,pit,9
0,PN3WdR,2021-10-05 01:57:43.628,testA-pit,2021-10-05 02:04:14.814,2021-10-05 02:04:59.939,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:31.186000,0 days 00:07:16.311000,testA,pit,10
0,PN3WdR,2021-10-05 01:57:43.628,testA-pit,2021-10-05 02:05:03.310,2021-10-05 02:05:48.429,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:07:19.682000,0 days 00:08:04.801000,testA,pit,11
0,PN3WdR,2021-10-05 01:57:43.628,testB-pit,2021-10-05 02:05:50.762,2021-10-05 02:06:29.233,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:07.134000,0 days 00:08:45.605000,testB,pit,12
0,PN3WdR,2021-10-05 01:57:43.628,testB-pit,2021-10-05 02:06:44.084,2021-10-05 02:07:29.205,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:09:00.456000,0 days 00:09:45.577000,testB,pit,13
0,PN3WdR,2021-10-05 01:57:43.628,testA-pit,2021-10-05 02:07:31.429,2021-10-05 02:08:12.396,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:09:47.801000,0 days 00:10:28.768000,testA,pit,14
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:22:45.868,2021-10-05 10:23:30.923,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.735000,0 days 00:00:50.790000,fam,pit,1
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:23:35.786,2021-10-05 10:24:20.847,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:55.653000,0 days 00:01:40.714000,fam,pit,2
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:24:25.819,2021-10-05 10:24:37.500,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:45.686000,0 days 00:01:57.367000,fam,pit,3
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:24:42.279,2021-10-05 10:25:27.336,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:02.146000,0 days 00:02:47.203000,fam,pit,4
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:25:32.162,2021-10-05 10:26:13.224,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:52.029000,0 days 00:03:33.091000,fam,pit,5
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:26:17.980,2021-10-05 10:26:57.718,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:37.847000,0 days 00:04:17.585000,fam,pit,6
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:27:02.531,2021-10-05 10:27:45.636,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:22.398000,0 days 00:05:05.503000,fam,pit,7
0,7VNC4V,2021-10-05 10:22:40.133,fam-pit,2021-10-05 10:27:50.557,2021-10-05 10:28:30.462,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:10.424000,0 days 00:05:50.329000,fam,pit,8
0,7VNC4V,2021-10-05 10:22:40.133,testB-pit,2021-10-05 10:28:32.858,2021-10-05 10:28:47.384,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:52.725000,0 days 00:06:07.251000,testB,pit,9
0,7VNC4V,2021-10-05 10:22:40.133,testA-pit,2021-10-05 10:28:49.562,2021-10-05 10:29:08.052,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:09.429000,0 days 00:06:27.919000,testA,pit,10
0,7VNC4V,2021-10-05 10:22:40.133,testA-pit,2021-10-05 10:29:10.156,2021-10-05 10:29:23.097,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:30.023000,0 days 00:06:42.964000,testA,pit,11
0,7VNC4V,2021-10-05 10:22:40.133,testB-pit,2021-10-05 10:29:25.271,2021-10-05 10:29:33.810,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:45.138000,0 days 00:06:53.677000,testB,pit,12
0,LATXQX,2021-10-05 13:35:20.008,fam-barrier-jump,2021-10-05 13:35:58.907,2021-10-05 13:36:31.328,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:38.899000,0 days 00:01:11.320000,fam,barrier-jump,1
0,6MCVX3,2021-10-05 19:52:57.553,fam-barrier-jump,2021-10-05 19:53:03.405,2021-10-05 19:53:35.863,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.852000,0 days 00:00:38.310000,fam,barrier-jump,1
0,6MCVX3,2021-10-05 19:52:57.553,testB-barrier-jump,2021-10-05 19:53:38.846,2021-10-05 19:54:23.926,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:41.293000,0 days 00:01:26.373000,testB,barrier-jump,2
0,6MCVX3,2021-10-05 19:52:57.553,fam-pit,2021-10-05 19:54:29.112,2021-10-05 19:55:00.101,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:31.559000,0 days 00:02:02.548000,fam,pit,3
0,6MCVX3,2021-10-05 19:52:57.553,testA-pit,2021-10-05 19:55:02.743,2021-10-05 19:55:47.787,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:05.190000,0 days 00:02:50.234000,testA,pit,4
0,6MCVX3,2021-10-05 19:52:57.553,fam-barrier-around,2021-10-05 19:55:58.918,2021-10-05 19:56:36.868,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:01.365000,0 days 00:03:39.315000,fam,barrier-around,5
0,6MCVX3,2021-10-05 19:52:57.553,testA-barrier-around,2021-10-05 19:56:39.451,2021-10-05 19:57:24.532,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:41.898000,0 days 00:04:26.979000,testA,barrier-around,6
0,6MCVX3,2021-10-05 19:52:57.553,fam-pit-bridge,2021-10-05 19:57:29.783,2021-10-05 19:57:59.586,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:32.230000,0 days 00:05:02.033000,fam,pit-bridge,7
0,6MCVX3,2021-10-05 19:52:57.553,testB-pit-bridge,2021-10-05 19:58:02.282,2021-10-05 19:58:47.362,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:04.729000,0 days 00:05:49.809000,testB,pit-bridge,8
0,4SYGJG,2021-10-06 22:09:01.935,fam-barrier-jump,2021-10-06 22:09:07.461,2021-10-06 22:09:39.931,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.526000,0 days 00:00:37.996000,fam,barrier-jump,1
0,4SYGJG,2021-10-06 22:09:01.935,testB-barrier-jump,2021-10-06 22:09:42.640,2021-10-06 22:10:27.692,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:40.705000,0 days 00:01:25.757000,testB,barrier-jump,2
0,4SYGJG,2021-10-06 22:09:01.935,fam-pit,2021-10-06 22:10:32.834,2021-10-06 22:11:03.815,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:30.899000,0 days 00:02:01.880000,fam,pit,3
0,4SYGJG,2021-10-06 22:09:01.935,testA-pit,2021-10-06 22:11:06.393,2021-10-06 22:11:51.437,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:04.458000,0 days 00:02:49.502000,testA,pit,4
0,4SYGJG,2021-10-06 22:09:01.935,fam-barrier-around,2021-10-06 22:12:17.257,2021-10-06 22:12:55.205,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:15.322000,0 days 00:03:53.270000,fam,barrier-around,5
0,4SYGJG,2021-10-06 22:09:01.935,testA-barrier-around,2021-10-06 22:12:57.729,2021-10-06 22:13:42.822,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:55.794000,0 days 00:04:40.887000,testA,barrier-around,6
0,4SYGJG,2021-10-06 22:09:01.935,fam-pit-bridge,2021-10-06 22:13:47.988,2021-10-06 22:14:17.771,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:46.053000,0 days 00:05:15.836000,fam,pit-bridge,7
0,4SYGJG,2021-10-06 22:09:01.935,testB-pit-bridge,2021-10-06 22:14:20.343,2021-10-06 22:15:05.413,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:18.408000,0 days 00:06:03.478000,testB,pit-bridge,8
0,4SYGJG,2021-10-06 22:09:01.935,fam-barrier-jump,2021-10-06 22:15:32.504,2021-10-06 22:16:04.966,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:30.569000,0 days 00:07:03.031000,fam,barrier-jump,9
0,4SYGJG,2021-10-06 22:09:01.935,testB-barrier-jump,2021-10-06 22:16:07.633,2021-10-06 22:16:52.878,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:05.698000,0 days 00:07:50.943000,testB,barrier-jump,10
0,4SYGJG,2021-10-06 22:09:01.935,fam-pit,2021-10-06 22:16:59.309,2021-10-06 22:17:30.307,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:57.374000,0 days 00:08:28.372000,fam,pit,11
0,4SYGJG,2021-10-06 22:09:01.935,testA-pit,2021-10-06 22:17:32.762,2021-10-06 22:18:17.801,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:30.827000,0 days 00:09:15.866000,testA,pit,12
0,ECPAC2,2021-10-11 15:49:57.888,fam-pit-bridge,2021-10-11 15:50:03.562,2021-10-11 15:50:33.387,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.674000,0 days 00:00:35.499000,fam,pit-bridge,1
0,ECPAC2,2021-10-11 15:49:57.888,testA-pit-bridge,2021-10-11 15:50:36.320,2021-10-11 15:51:01.257,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:38.432000,0 days 00:01:03.369000,testA,pit-bridge,2
0,ECPAC2,2021-10-11 15:49:57.888,testA-pit-bridge-repeat-1,2021-10-11 15:51:21.518,2021-10-11 15:52:06.551,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:23.630000,0 days 00:02:08.663000,testA,pit-bridge-repeat-1,3
0,ECPAC2,2021-10-11 15:49:57.888,fam-barrier-around,2021-10-11 15:52:12.122,2021-10-11 15:52:50.082,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:14.234000,0 days 00:02:52.194000,fam,barrier-around,4
0,ECPAC2,2021-10-11 15:49:57.888,testB-barrier-around,2021-10-11 15:52:52.732,2021-10-11 15:53:37.756,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:54.844000,0 days 00:03:39.868000,testB,barrier-around,5
0,ECPAC2,2021-10-11 15:49:57.888,fam-pit,2021-10-11 15:53:50.170,2021-10-11 15:54:21.193,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:52.282000,0 days 00:04:23.305000,fam,pit,6
0,ECPAC2,2021-10-11 15:49:57.888,testB-pit,2021-10-11 15:54:23.892,2021-10-11 15:55:08.922,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:26.004000,0 days 00:05:11.034000,testB,pit,7
0,ECPAC2,2021-10-11 15:49:57.888,fam-barrier-jump,2021-10-11 15:55:14.283,2021-10-11 15:55:46.763,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:16.395000,0 days 00:05:48.875000,fam,barrier-jump,8
0,ECPAC2,2021-10-11 15:49:57.888,testA-barrier-jump,2021-10-11 15:55:49.596,2021-10-11 15:56:34.628,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:51.708000,0 days 00:06:36.740000,testA,barrier-jump,9
0,3UUGUc,2021-10-12 12:28:40.152,fam-pit-bridge,2021-10-12 12:28:45.541,2021-10-12 12:29:15.363,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.389000,0 days 00:00:35.211000,fam,pit-bridge,1
0,3UUGUc,2021-10-12 12:28:40.152,testA-pit-bridge,2021-10-12 12:29:18.073,2021-10-12 12:30:03.131,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:37.921000,0 days 00:01:22.979000,testA,pit-bridge,2
0,3UUGUc,2021-10-12 12:28:40.152,fam-barrier-around,2021-10-12 12:30:08.337,2021-10-12 12:30:46.288,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:28.185000,0 days 00:02:06.136000,fam,barrier-around,3
0,3UUGUc,2021-10-12 12:28:40.152,testB-barrier-around,2021-10-12 12:30:48.796,2021-10-12 12:31:33.839,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:08.644000,0 days 00:02:53.687000,testB,barrier-around,4
0,3UUGUc,2021-10-12 12:28:40.152,fam-pit,2021-10-12 12:31:43.020,2021-10-12 12:32:14.045,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:02.868000,0 days 00:03:33.893000,fam,pit,5
0,3UUGUc,2021-10-12 12:28:40.152,testB-pit,2021-10-12 12:32:16.688,2021-10-12 12:33:01.740,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:36.536000,0 days 00:04:21.588000,testB,pit,6
0,3UUGUc,2021-10-12 12:28:40.152,fam-barrier-jump,2021-10-12 12:33:06.973,2021-10-12 12:33:39.451,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:26.821000,0 days 00:04:59.299000,fam,barrier-jump,7
0,3UUGUc,2021-10-12 12:28:40.152,testA-barrier-jump,2021-10-12 12:33:41.897,2021-10-12 12:34:26.963,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:01.745000,0 days 00:05:46.811000,testA,barrier-jump,8
0,Y34LC3,2021-10-12 16:56:38.877,fam-barrier-around,2021-10-12 16:56:45.864,2021-10-12 16:57:30.951,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:06.987000,0 days 00:00:52.074000,fam,barrier-around,1
